response_nflw,response_eeg,rt_nflw,rt_eeg,subject
1.0,1.0,1.098,2.084,47678
1.0,1.0,0.862,1.64,47678
1.0,1.0,0.601,1.884,47678
1.0,1.0,0.83,1.852,47678
1.0,1.0,0.745,1.632,47678
1.0,1.0,0.82,1.856,47678
0.0,1.0,0.915,1.74,47678
1.0,1.0,0.681,1.756,47678
1.0,0.0,0.812,1.86,47678
1.0,1.0,0.693,1.636,47678
1.0,1.0,0.682,1.848,47678
1.0,1.0,0.7,1.74,47678
1.0,1.0,0.689,1.632,47678
1.0,1.0,0.637,1.636,47678
1.0,1.0,0.978,1.644,47678
1.0,1.0,0.548,1.644,47678
1.0,1.0,0.767,2.088,47678
1.0,1.0,1.063,1.636,47678
1.0,1.0,1.369,1.748,47678
,1.0,,2.08,47678
,1.0,,2.412,47678
,1.0,,1.748,47678
,0.0,,2.952,47678
1.0,1.0,1.247,2.292,48031
1.0,1.0,0.938,1.864,48031
1.0,1.0,0.829,1.848,48031
1.0,1.0,0.68,1.644,48031
1.0,1.0,0.909,1.964,48031
0.0,0.0,0.996,1.964,48031
1.0,1.0,0.98,1.968,48031
1.0,1.0,0.669,1.744,48031
1.0,1.0,0.83,1.864,48031
1.0,1.0,0.656,1.644,48031
1.0,1.0,0.765,1.76,48031
1.0,1.0,1.479,2.52,48031
1.0,1.0,0.729,1.756,48031
1.0,1.0,1.089,2.08,48031
0.0,0.0,1.04,2.072,48031
1.0,1.0,0.697,1.644,48031
1.0,1.0,0.748,1.756,48031
1.0,1.0,1.297,2.292,48031
1.0,1.0,0.805,1.864,48031
1.0,1.0,0.732,1.736,48031
1.0,1.0,0.781,1.756,48031
1.0,1.0,0.651,1.636,48031
1.0,1.0,0.601,1.528,48031
0.0,0.0,0.946,1.972,48031
1.0,1.0,0.798,1.848,48031
1.0,1.0,1.08,2.192,48031
1.0,1.0,0.998,1.96,48031
1.0,1.0,1.297,2.3,48031
1.0,1.0,0.546,1.536,48031
1.0,1.0,0.832,1.78,48031
1.0,1.0,0.573,1.652,48031
0.0,0.0,0.002,0.988,48031
1.0,1.0,0.652,1.64,48031
1.0,1.0,0.646,1.76,48031
1.0,1.0,0.63,1.636,48031
1.0,1.0,0.847,1.848,48031
1.0,1.0,0.645,1.64,48031
1.0,1.0,0.705,1.76,48031
1.0,1.0,0.962,2.06,48031
0.0,0.0,0.695,1.648,48031
1.0,1.0,1.155,2.184,48031
1.0,1.0,1.081,2.068,48031
1.0,1.0,1.998,2.944,48031
1.0,1.0,0.817,1.856,48031
1.0,1.0,1.048,2.08,48031
1.0,1.0,0.781,1.848,48031
1.0,1.0,0.695,1.76,48031
1.0,1.0,0.854,1.86,48031
0.0,0.0,0.734,1.752,48031
1.0,1.0,0.603,1.636,48031
1.0,1.0,0.906,1.964,48031
1.0,1.0,0.614,1.528,48031
1.0,1.0,0.856,1.86,48031
1.0,1.0,0.717,1.764,48031
1.0,1.0,0.634,1.652,48031
1.0,1.0,0.582,1.644,48031
1.0,1.0,0.714,1.752,48031
1.0,1.0,0.821,1.864,48031
1.0,1.0,0.713,1.752,48031
0.0,0.0,0.679,1.644,48031
1.0,1.0,0.581,1.652,48031
1.0,1.0,0.921,1.964,48031
1.0,1.0,0.68,1.756,48031
0.0,0.0,0.716,1.748,48031
1.0,1.0,0.616,1.636,48031
1.0,1.0,0.677,1.644,48031
1.0,1.0,0.648,1.748,48031
1.0,1.0,0.63,1.644,48031
0.0,0.0,0.931,1.964,48031
1.0,1.0,0.647,1.748,48031
1.0,1.0,0.546,1.532,48031
1.0,1.0,0.517,1.532,48031
1.0,1.0,0.53,1.512,48031
1.0,1.0,0.635,1.644,48031
1.0,0.0,1.062,1.86,48031
1.0,1.0,0.926,1.636,48031
1.0,1.0,0.654,2.068,48031
1.0,1.0,0.533,1.98,48031
0.0,1.0,0.714,1.64,48031
1.0,1.0,0.53,1.536,48031
1.0,0.0,0.798,1.744,48031
1.0,1.0,0.614,1.532,48031
1.0,1.0,0.547,1.756,48031
1.0,1.0,0.765,1.64,48031
0.0,1.0,0.764,1.436,48031
1.0,1.0,0.597,1.76,48031
1.0,0.0,0.597,1.74,48031
1.0,1.0,0.749,1.648,48031
0.0,1.0,0.746,1.536,48031
1.0,1.0,0.514,1.744,48031
1.0,0.0,0.612,1.752,48031
1.0,1.0,0.615,1.532,48031
1.0,1.0,0.578,1.644,48031
0.0,1.0,0.68,1.644,48031
0.0,1.0,0.788,1.628,48031
1.0,0.0,0.001,1.648,48031
1.0,0.0,0.664,1.852,48031
1.0,1.0,0.639,0.988,48031
1.0,1.0,0.668,1.752,48031
0.0,1.0,0.78,1.652,48031
1.0,1.0,0.522,1.636,48031
1.0,0.0,0.599,1.74,48031
0.0,1.0,1.289,1.536,48031
1.0,1.0,0.646,1.632,48031
1.0,0.0,0.532,2.3,48031
1.0,1.0,0.701,1.64,48031
1.0,1.0,0.563,1.54,48031
0.0,1.0,0.643,1.644,48031
1.0,1.0,0.63,1.652,48031
1.0,0.0,0.583,1.636,48031
1.0,1.0,0.497,1.648,48031
1.0,1.0,0.729,1.636,48031
0.0,1.0,0.62,1.524,48031
1.0,1.0,0.648,1.744,48031
1.0,0.0,0.562,1.64,48031
1.0,1.0,0.562,1.636,48031
1.0,1.0,0.648,1.528,48031
1.0,1.0,0.481,1.54,48031
1.0,1.0,0.613,1.648,48031
1.0,1.0,0.572,1.42,48031
1.0,1.0,0.467,1.636,48031
0.0,1.0,1.104,1.54,48031
1.0,1.0,0.589,1.436,48031
1.0,0.0,0.532,2.172,48031
1.0,1.0,0.53,1.648,48031
1.0,1.0,0.73,1.348,48031
1.0,1.0,0.894,1.532,48031
1.0,1.0,0.614,1.64,48031
1.0,1.0,0.515,1.864,48031
0.0,1.0,0.684,1.652,48031
1.0,1.0,0.581,1.424,48031
1.0,0.0,0.463,1.644,48031
1.0,1.0,0.632,1.528,48031
1.0,1.0,0.846,1.428,48031
1.0,1.0,0.514,1.628,48031
1.0,1.0,0.529,1.868,48031
1.0,1.0,0.496,1.528,48031
0.0,1.0,0.663,1.652,48031
1.0,1.0,0.697,1.532,48031
1.0,0.0,0.517,1.744,48031
1.0,1.0,0.615,1.748,48031
1.0,1.0,0.628,1.528,48031
1.0,1.0,0.599,1.536,48031
0.0,1.0,0.496,1.644,48031
1.0,1.0,0.714,1.644,48031
1.0,0.0,0.614,1.54,48031
1.0,1.0,0.646,1.752,48031
,1.0,,1.64,48031
,1.0,,1.636,48031
,1.0,,1.544,48031
1.0,1.0,0.738,1.756,48195
1.0,1.0,1.197,2.164,48195
1.0,1.0,0.912,1.976,48195
0.0,0.0,0.001,0.984,48195
1.0,1.0,0.589,1.644,48195
1.0,1.0,0.756,1.868,48195
1.0,1.0,0.947,1.968,48195
1.0,1.0,0.83,1.856,48195
1.0,1.0,0.647,1.632,48195
1.0,1.0,0.846,1.856,48195
1.0,1.0,0.622,1.644,48195
0.0,0.0,0.698,1.752,48195
1.0,1.0,0.938,1.972,48195
1.0,1.0,0.714,1.744,48195
1.0,1.0,0.614,1.652,48195
1.0,1.0,0.614,1.648,48195
1.0,1.0,0.797,1.86,48195
1.0,1.0,0.61,1.636,48195
0.0,0.0,0.647,1.636,48195
1.0,1.0,0.681,1.756,48195
1.0,1.0,0.516,1.536,48195
1.0,1.0,0.615,1.632,48195
1.0,1.0,0.698,1.744,48195
1.0,1.0,0.498,1.528,48195
1.0,1.0,0.628,1.636,48195
0.0,0.0,0.835,1.856,48195
1.0,1.0,0.762,1.756,48195
1.0,1.0,0.866,1.964,48195
1.0,1.0,0.666,1.74,48195
1.0,1.0,0.717,1.644,48195
1.0,1.0,0.698,1.756,48195
1.0,1.0,0.695,1.748,48195
1.0,1.0,0.559,1.528,48195
0.0,0.0,0.515,1.532,48195
1.0,1.0,0.564,1.532,48195
1.0,1.0,0.896,1.96,48195
0.0,0.0,0.713,1.752,48195
1.0,1.0,0.53,1.524,48195
1.0,1.0,0.652,1.644,48195
1.0,1.0,0.731,1.756,48195
0.0,0.0,0.722,1.744,48195
1.0,1.0,0.59,1.648,48195
1.0,1.0,0.822,1.86,48195
1.0,1.0,0.648,1.64,48195
1.0,1.0,0.778,1.84,48195
1.0,1.0,0.557,1.54,48195
0.0,0.0,0.599,1.52,48195
1.0,1.0,0.665,1.632,48195
1.0,1.0,0.722,1.74,48195
1.0,1.0,0.623,1.636,48195
1.0,1.0,0.616,1.644,48195
0.0,0.0,0.489,1.524,48195
1.0,1.0,0.514,1.536,48195
1.0,1.0,0.53,1.532,48195
1.0,1.0,0.552,1.528,48195
1.0,1.0,0.595,1.636,48195
1.0,1.0,0.57,1.528,48195
0.0,0.0,0.677,1.76,48195
1.0,1.0,0.628,1.644,48195
1.0,1.0,0.763,1.756,48195
1.0,1.0,0.573,1.648,48195
1.0,1.0,0.572,1.636,48195
1.0,1.0,0.588,1.648,48195
0.0,0.0,0.498,1.528,48195
1.0,1.0,0.596,1.648,48195
1.0,1.0,0.822,1.852,48195
1.0,1.0,0.7,1.648,48195
0.0,0.0,0.494,1.528,48195
1.0,1.0,0.497,1.532,48195
1.0,1.0,0.631,1.652,48195
1.0,1.0,0.68,1.644,48195
1.0,1.0,0.567,1.528,48195
1.0,1.0,0.533,1.536,48195
0.0,0.0,0.564,1.54,48195
1.0,1.0,0.564,1.644,48195
1.0,1.0,0.686,1.648,48195
1.0,1.0,0.73,1.528,48195
1.0,1.0,0.66,1.648,48195
1.0,1.0,0.663,1.632,48195
0.0,1.0,0.496,1.648,48195
1.0,1.0,0.562,1.744,48195
1.0,0.0,1.156,1.636,48195
1.0,1.0,0.597,1.64,48195
1.0,1.0,0.544,2.2,48195
1.0,1.0,0.48,1.648,48195
1.0,1.0,0.497,1.54,48195
1.0,1.0,0.521,1.432,48195
0.0,1.0,0.614,1.424,48195
1.0,1.0,0.664,1.42,48195
1.0,0.0,0.612,1.632,48195
1.0,1.0,0.582,1.648,48195
1.0,1.0,0.614,1.644,48195
1.0,1.0,0.6,1.632,48195
1.0,1.0,0.656,1.648,48195
1.0,1.0,0.572,1.54,48195
1.0,1.0,0.478,1.644,48195
0.0,1.0,0.63,1.632,48195
1.0,1.0,0.552,1.54,48195
1.0,0.0,0.547,1.556,48195
1.0,1.0,0.672,1.64,48195
1.0,1.0,0.563,1.54,48195
1.0,1.0,0.663,1.744,48195
1.0,1.0,0.699,1.536,48195
0.0,1.0,0.531,1.644,48195
1.0,1.0,0.771,1.744,48195
1.0,0.0,0.598,1.344,48195
1.0,1.0,0.646,1.744,48195
1.0,1.0,0.463,1.632,48195
1.0,1.0,0.828,1.736,48195
1.0,1.0,0.548,1.416,48195
1.0,1.0,0.681,1.848,48195
1.0,1.0,0.53,1.632,48195
0.0,1.0,0.498,1.648,48195
1.0,1.0,0.538,1.54,48195
1.0,0.0,0.487,1.528,48195
1.0,1.0,0.816,1.536,48195
1.0,1.0,0.739,1.536,48195
1.0,1.0,0.681,1.864,48195
0.0,1.0,0.498,1.756,48195
1.0,1.0,0.54,1.64,48195
1.0,0.0,0.538,1.532,48195
1.0,1.0,0.583,1.624,48195
1.0,1.0,0.531,1.64,48195
1.0,1.0,0.512,1.632,48195
0.0,1.0,0.531,1.636,48195
1.0,1.0,0.473,1.532,48195
1.0,0.0,0.512,1.536,48195
1.0,1.0,0.53,1.54,48195
1.0,1.0,0.64,1.524,48195
1.0,1.0,0.699,1.64,48195
0.0,1.0,0.588,1.648,48195
1.0,1.0,0.534,1.644,48195
1.0,0.0,0.548,1.624,48195
1.0,1.0,1.045,1.528,48195
1.0,1.0,0.546,1.536,48195
1.0,1.0,0.581,2.06,48195
1.0,1.0,0.505,1.644,48195
0.0,1.0,0.461,1.632,48195
1.0,1.0,0.489,1.528,48195
1.0,0.0,0.563,1.424,48195
1.0,1.0,0.521,1.528,48195
1.0,1.0,0.523,1.532,48195
1.0,1.0,0.495,1.54,48195
0.0,1.0,0.462,1.428,48195
1.0,0.0,0.559,1.528,48195
1.0,1.0,0.735,1.628,48195
1.0,1.0,0.656,1.748,48195
1.0,1.0,0.702,1.652,48195
1.0,1.0,0.517,1.644,48195
0.0,1.0,0.565,1.528,48195
1.0,0.0,0.555,1.648,48195
,1.0,,1.536,48195
,1.0,,1.752,48195
,1.0,,1.644,48195
1.0,1.0,0.847,1.856,48238
1.0,1.0,0.72,1.636,48238
1.0,1.0,0.683,1.64,48238
1.0,1.0,0.54,1.528,48238
1.0,1.0,0.603,1.636,48238
0.0,0.0,0.778,1.856,48238
1.0,1.0,0.553,1.532,48238
1.0,1.0,0.665,1.64,48238
1.0,1.0,0.564,1.632,48238
1.0,1.0,0.613,1.64,48238
1.0,1.0,0.582,1.644,48238
1.0,1.0,0.597,1.532,48238
1.0,1.0,1.021,2.072,48238
1.0,1.0,1.112,2.076,48238
1.0,1.0,0.616,1.54,48238
1.0,1.0,1.213,2.192,48238
1.0,1.0,0.695,1.64,48238
1.0,1.0,0.748,1.756,48238
1.0,1.0,0.747,1.752,48238
1.0,1.0,1.13,2.08,48238
1.0,1.0,0.686,1.648,48238
1.0,1.0,0.87,1.852,48238
1.0,1.0,0.688,1.648,48238
1.0,1.0,0.651,1.644,48238
1.0,1.0,0.715,1.748,48238
1.0,1.0,0.598,1.54,48238
0.0,1.0,0.678,1.628,48238
1.0,1.0,0.555,1.344,48238
1.0,1.0,0.647,1.64,48238
1.0,1.0,0.554,1.54,48238
1.0,1.0,0.554,1.528,48238
1.0,1.0,0.696,1.748,48238
1.0,1.0,0.671,1.644,48238
1.0,1.0,0.489,1.528,48238
1.0,1.0,0.68,1.744,48238
1.0,1.0,0.685,1.64,48238
1.0,1.0,0.656,1.644,48238
1.0,1.0,3.648,4.7,48238
1.0,1.0,0.536,1.528,48238
1.0,1.0,0.562,1.644,48238
1.0,1.0,0.648,1.636,48238
1.0,1.0,0.615,1.648,48238
1.0,1.0,1.613,2.628,48238
0.0,0.0,0.479,1.544,48238
1.0,1.0,0.731,1.748,48238
1.0,1.0,0.73,1.752,48238
1.0,1.0,0.747,1.756,48238
1.0,1.0,0.532,1.54,48238
1.0,1.0,0.594,1.644,48238
1.0,1.0,0.68,1.752,48238
1.0,1.0,0.88,1.864,48238
1.0,1.0,0.748,1.752,48238
1.0,1.0,0.816,1.76,48238
0.0,0.0,0.932,1.968,48238
1.0,1.0,0.597,1.636,48238
1.0,1.0,0.521,1.536,48238
1.0,1.0,0.772,1.744,48238
1.0,1.0,0.634,1.528,48238
1.0,1.0,0.507,1.536,48238
1.0,1.0,0.765,1.424,48238
1.0,1.0,0.362,1.532,48238
0.0,1.0,0.754,1.436,48238
1.0,0.0,0.68,0.992,48238
1.0,1.0,0.834,1.432,48238
1.0,1.0,0.513,1.856,48238
1.0,1.0,0.621,1.524,48238
1.0,1.0,0.838,1.74,48238
1.0,1.0,0.483,1.636,48238
0.0,1.0,0.048,1.86,48238
1.0,1.0,0.964,2.296,48238
1.0,1.0,0.417,1.748,48238
1.0,1.0,0.47,1.86,48238
1.0,1.0,0.414,1.756,48238
1.0,0.0,1.513,1.528,48238
1.0,1.0,0.514,1.644,48238
1.0,1.0,0.514,1.524,48238
0.0,1.0,0.547,1.212,48238
1.0,1.0,0.512,1.428,48238
1.0,1.0,0.48,1.092,48238
1.0,1.0,0.44,1.424,48238
1.0,1.0,0.506,1.64,48238
1.0,1.0,0.428,1.528,48238
0.0,0.0,0.001,1.316,48238
1.0,1.0,0.531,0.984,48238
1.0,1.0,0.846,1.092,48238
1.0,1.0,0.564,0.988,48238
1.0,1.0,0.748,0.988,48238
1.0,1.0,0.623,0.996,48238
1.0,1.0,0.814,1.412,48238
1.0,1.0,1.237,1.092,48238
1.0,1.0,0.73,0.992,48238
1.0,1.0,0.88,0.988,48238
1.0,1.0,0.855,1.108,48238
0.0,1.0,0.514,1.1,48238
1.0,1.0,0.564,0.996,48238
1.0,1.0,0.529,0.988,48238
1.0,1.0,0.213,1.092,48238
1.0,1.0,0.448,1.74,48238
1.0,0.0,0.048,0.992,48238
1.0,1.0,0.349,0.972,48238
1.0,1.0,0.54,1.212,48238
1.0,1.0,0.529,0.992,48238
0.0,0.0,0.264,0.996,48238
1.0,1.0,0.002,0.996,48238
1.0,1.0,0.001,1.096,48238
1.0,0.0,0.002,1.748,48238
1.0,1.0,0.002,0.988,48238
1.0,1.0,0.001,1.084,48238
1.0,1.0,0.419,0.988,48238
1.0,1.0,0.002,1.092,48238
1.0,1.0,0.001,0.992,48238
1.0,1.0,0.001,0.988,48238
1.0,0.0,0.149,1.1,48238
1.0,1.0,0.001,0.996,48238
1.0,1.0,0.002,1.096,48238
1.0,1.0,0.001,0.988,48238
1.0,1.0,0.001,0.976,48238
1.0,1.0,0.814,0.992,48238
0.0,1.0,0.002,0.98,48238
1.0,0.0,0.001,1.096,48238
1.0,1.0,0.158,0.98,48238
1.0,1.0,0.001,1.424,48238
0.0,1.0,0.001,1.092,48238
1.0,1.0,0.002,1.104,48238
1.0,1.0,0.001,0.98,48238
0.0,1.0,0.662,4.8,48238
1.0,1.0,0.001,0.992,48238
1.0,1.0,0.002,0.976,48238
1.0,1.0,0.001,0.98,48238
1.0,1.0,0.001,1.096,48238
1.0,1.0,0.031,0.988,48238
1.0,1.0,0.001,0.996,48238
0.0,1.0,0.001,0.992,48238
1.0,1.0,0.001,1.74,48238
1.0,0.0,0.001,0.988,48238
1.0,1.0,0.001,0.992,48238
1.0,1.0,0.001,2.512,48238
1.0,1.0,0.001,0.98,48238
1.0,1.0,0.001,1.088,48238
0.0,1.0,0.136,0.992,48238
1.0,1.0,0.001,1.092,48238
1.0,,0.482,,48238
1.0,,0.002,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,3.753,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.001,,48238
1.0,,0.722,,48238
0.0,,0.001,,48238
1.0,,0.002,,48238
1.0,,1.414,,48238
1.0,,0.001,,48238
1.0,,0.003,,48238
0.0,1.0,33.414,34.336,48276
1.0,1.0,4.663,5.684,48276
1.0,1.0,1.923,2.936,48276
0.0,0.0,2.264,3.276,48276
1.0,1.0,2.446,3.388,48276
0.0,1.0,7.8,8.724,48276
1.0,1.0,7.044,8.076,48276
1.0,1.0,2.571,3.608,48276
1.0,1.0,6.891,4.692,48276
1.0,1.0,3.698,3.936,48276
1.0,0.0,2.993,2.612,48276
0.0,1.0,1.602,5.356,48276
1.0,1.0,4.245,2.508,48276
1.0,1.0,1.514,16.9,48276
1.0,0.0,15.925,1.748,48276
0.0,1.0,0.797,1.968,48276
1.0,1.0,0.933,1.632,48276
1.0,1.0,0.663,2.332,48276
1.0,1.0,1.531,3.06,48276
1.0,0.0,2.031,2.636,48276
0.0,0.0,1.602,1.956,48276
0.0,1.0,0.948,1.76,48276
1.0,1.0,0.765,1.636,48276
1.0,0.0,0.651,1.744,48276
0.0,1.0,0.798,3.056,48276
1.0,1.0,2.052,2.288,48276
1.0,0.0,1.313,2.304,48276
0.0,1.0,1.323,2.736,48276
1.0,1.0,1.796,2.52,48276
1.0,1.0,1.447,2.184,48276
1.0,1.0,1.18,2.52,48276
1.0,1.0,1.555,2.192,48276
1.0,1.0,1.19,3.276,48276
1.0,1.0,2.295,3.272,48276
1.0,0.0,2.28,1.86,48276
0.0,1.0,0.755,3.264,48276
1.0,1.0,2.286,2.288,48276
1.0,1.0,1.315,2.52,48276
1.0,0.0,1.538,2.4,48276
0.0,1.0,1.381,1.74,48276
1.0,1.0,0.74,2.516,48276
1.0,1.0,1.475,2.404,48276
1.0,0.0,1.459,2.064,48276
0.0,1.0,1.114,2.076,48276
1.0,1.0,0.829,2.944,48276
1.0,1.0,0.846,1.86,48276
1.0,1.0,1.198,1.868,48276
0.0,1.0,0.965,2.196,48276
1.0,0.0,0.52,2.06,48276
1.0,1.0,0.881,1.528,48276
1.0,1.0,1.0,1.864,48276
1.0,1.0,0.881,1.976,48276
1.0,1.0,0.994,1.86,48276
1.0,1.0,0.782,1.964,48276
1.0,1.0,0.819,1.744,48276
0.0,1.0,1.349,1.86,48276
1.0,0.0,1.172,2.408,48276
1.0,1.0,1.059,2.184,48276
0.0,1.0,1.679,2.064,48276
1.0,0.0,0.928,2.628,48276
1.0,1.0,1.148,1.96,48276
1.0,1.0,0.748,2.184,48276
1.0,1.0,1.122,1.756,48276
0.0,1.0,0.972,2.076,48276
1.0,0.0,0.972,1.972,48276
1.0,1.0,1.004,1.968,48276
1.0,1.0,1.137,1.98,48276
1.0,1.0,1.115,2.188,48276
1.0,1.0,0.948,2.188,48276
1.0,1.0,0.964,1.864,48276
0.0,1.0,0.548,2.068,48276
1.0,0.0,0.774,1.524,48276
1.0,1.0,0.846,1.76,48276
1.0,1.0,1.057,1.76,48276
1.0,1.0,1.253,2.08,48276
1.0,1.0,1.081,2.304,48276
0.0,1.0,0.773,2.08,48276
1.0,0.0,0.897,1.748,48276
1.0,1.0,1.006,1.86,48276
1.0,1.0,0.819,2.08,48276
0.0,1.0,0.598,1.852,48276
1.0,0.0,1.173,1.54,48276
1.0,1.0,2.198,2.172,48276
0.0,1.0,0.596,3.168,48276
1.0,0.0,0.974,1.636,48276
1.0,1.0,0.88,1.78,48276
1.0,1.0,1.036,1.864,48276
1.0,1.0,1.264,1.96,48276
0.0,1.0,0.63,2.316,48276
1.0,0.0,0.898,1.632,48276
1.0,1.0,1.299,1.868,48276
1.0,1.0,1.113,2.296,48276
1.0,1.0,1.199,2.08,48276
1.0,1.0,1.063,2.292,48276
1.0,1.0,1.354,2.08,48276
1.0,1.0,0.905,2.304,48276
0.0,1.0,0.929,1.864,48276
1.0,0.0,0.963,1.972,48276
1.0,1.0,1.13,1.972,48276
1.0,1.0,0.914,2.076,48276
1.0,1.0,0.965,1.864,48276
1.0,1.0,0.933,1.984,48276
1.0,1.0,0.886,1.98,48276
0.0,1.0,1.089,1.86,48276
1.0,0.0,0.967,2.184,48276
1.0,1.0,1.262,1.968,48276
1.0,1.0,1.24,2.3,48276
1.0,1.0,1.183,2.3,48276
,1.0,,2.192,48276
,1.0,,1.964,48276
,0.0,,1.86,48276
