trials,subj_idx,response,reward,traveltime,rt,rwdbin,TotalTime,stress,stai_state,stai_trait,SSC,subID,tt,stress2
3338,24,1,0.388930118931687,5,0.743,2,0.393288255507676,1,0.16,0.418181818181818,0.451038645,45528,s,n
3339,24,1,0.342850642783423,5,0.929,2,0.435473304438946,1,0.16,0.418181818181818,0.451038645,45528,s,n
3340,24,1,0.28585655267271,5,4.581,1,0.477783951331964,1,0.16,0.418181818181818,0.451038645,45528,s,n
3341,24,1,0.150436490734281,5,0.95,1,0.546843163681103,1,0.16,0.418181818181818,0.451038645,45528,s,n
3342,24,1,0.0833664014230056,5,0.788,1,0.58904028093066,1,0.16,0.418181818181818,0.451038645,45528,s,n
3343,24,1,0.0363427853207258,5,0.681,1,0.632151282201474,1,0.16,0.418181818181818,0.451038645,45528,s,n
3344,24,1,0.00380220418317189,5,0.599,1,0.675347888576382,1,0.16,0.418181818181818,0.451038645,45528,s,n
3345,24,1,0,5,1.006,0,0.715261277729124,1,0.16,0.418181818181818,0.451038645,45528,s,n
3346,24,0,0,5,0.001,0,0.759585882079489,1,0.16,0.418181818181818,0.451038645,45528,s,n
3347,24,1,0.934708421316426,5,0.733,3,0,1,0.16,0.418181818181818,0.451038645,45528,s,n
3348,24,1,0.828884962077002,5,0.756,3,0.0623635069766362,1,0.16,0.418181818181818,0.451038645,45528,s,n
3349,24,1,0.772362602381717,5,0.658,3,0.10475976397098,1,0.16,0.418181818181818,0.451038645,45528,s,n
3350,24,1,0.724758201114414,5,1.511,3,0.144855272292081,1,0.16,0.418181818181818,0.451038645,45528,s,n
3351,24,1,0.635382337816653,5,0.947,2,0.19210221866587,1,0.16,0.418181818181818,0.451038645,45528,s,n
3352,24,1,0.589130122561573,5,0.912,2,0.234017976692069,1,0.16,0.418181818181818,0.451038645,45528,s,n
3353,24,1,0.893928999441623,5,1.029,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3354,24,1,0.883163950937679,5,0.78,3,0.0761955512615786,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3355,24,1,0.721740467152218,5,0.832,3,0.116550615877389,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3356,24,0,0,5,0.83,0,0.157676393782009,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3357,24,1,0.883413023493811,5,0.001,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3358,24,1,0.829101666828639,5,0.699,3,0.035772874079968,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3359,24,1,0.814632530200283,5,0.62,3,0.0765373495224067,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3360,24,1,0.772987782051643,5,0.663,3,0.118811106839614,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3361,24,1,0.666832469418405,5,1.029,3,0.161450973957384,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3362,24,0,0,5,0.879,0,0.204550351663673,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3363,24,1,0.89433674960292,5,0.932,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3364,24,1,0.829744033452707,5,0.631,3,0.0640541259527595,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3365,24,1,0.769376852260527,5,0.681,3,0.103773092748899,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3366,24,1,0.700552298880267,5,0.615,3,0.143818273933999,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3367,24,1,0.56361271268428,5,0.789,2,0.183537810414728,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3368,24,1,0.437484598220954,5,0.746,2,0.224245824617357,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3369,24,0,0,5,1.048,0,0.26479789515936,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3370,24,1,0.893048859879408,5,0.547,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3371,24,1,0.800826950066149,5,1.185,3,0.0616058889375451,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3372,24,1,0.755324523581441,5,0.631,3,0.104805043901406,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3373,24,1,0.67854665534038,5,0.723,3,0.146415898239819,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3374,24,1,0.586599407466033,5,0.555,2,0.186665983478252,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3375,24,1,0.480713575321718,5,0.67,2,0.225865995097819,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3376,24,1,0.350138906473742,5,0.556,2,0.265581911083063,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3377,24,0,0,5,0.729,0,0.306895972243246,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3378,24,1,0.920453732235001,5,0.78,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3379,24,1,0.848189668827463,5,0.584,3,0.0448488890761971,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3380,24,1,0.803868827585833,5,0.687,3,0.0872382873679126,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3381,24,1,0.674556421957931,5,0.548,3,0.12745571818571,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3382,24,1,0.559173844780942,5,0.787,2,0.181007213998416,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3383,24,1,0.460612832450281,5,1.264,2,0.22482200561043,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3384,24,1,0.376896320704955,5,0.763,2,0.270893980016258,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3385,24,1,0.30764239429554,5,0.563,1,0.311136951693168,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3386,24,1,0.234463832710929,5,0.546,1,0.350187638487543,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3387,24,1,0.120341552635331,5,0.989,1,0.392170334453054,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3388,24,0,0,5,0.997,0,0.435857364301323,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3389,24,1,0.909979768746917,5,0.038,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3390,24,1,0.823044546460081,5,0.63,3,0.0473010339278082,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3391,24,1,0.789635326289972,5,0.582,3,0.0890247207956477,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3392,24,1,0.757680839043524,5,0.609,3,0.128329634335478,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3393,24,1,0.704283310058567,5,0.946,3,0.170432228918217,2,0.386666666666667,0.418181818181818,0.463597519,45528,s,y
3395,24,1,0.664130956065196,20,1.813,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3396,24,1,0.611373273834216,20,1.518,2,0.0873515321690769,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3397,24,1,0.567295520041463,20,0.867,2,0.137838357259715,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3398,24,1,0.462931796798726,20,0.596,2,0.178839804001215,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3399,24,1,0.403197886832882,20,0.914,2,0.218465997162176,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3400,24,1,0.362070013992192,20,0.879,2,0.260079764887573,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3401,24,1,0.294327357542192,20,0.547,1,0.303768086520636,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3402,24,1,0.207108866041084,20,0.734,1,0.344332067968078,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3403,24,1,0.138531571992818,20,0.988,1,0.38995722725645,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3404,24,1,0.0754946182498469,20,0.64,1,0.43188454638176,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3405,24,1,0,20,0.613,0,0.474354185247682,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3406,24,0,0,20,1.385,0,0.513866526443634,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3407,24,1,0.865213717071559,20,0.499,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3408,24,1,0.844745914315112,20,3.746,3,0.074473224840519,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3409,24,1,0.816133938463724,20,0.589,3,0.138026200758753,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3410,24,1,0.761750978880149,20,0.51,3,0.178179172264933,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3411,24,1,0.727812300181119,20,0.593,3,0.217454457208857,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3412,24,1,0.706838924623609,20,0.639,3,0.256968122671622,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3413,24,1,0.702307358712453,20,0.519,3,0.29703298046262,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3414,24,1,0.569367463121718,20,0.549,2,0.338672121639814,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3415,24,1,0.522838220348116,20,0.515,2,0.378172989188237,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3416,24,1,0.503717889363181,20,0.512,2,0.42210458862872,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3417,24,1,0.444985615878844,20,0.704,2,0.468344732426307,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3418,24,1,0.366227818552517,20,0.544,2,0.508681172353817,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3419,24,1,0.391026420895521,20,0.706,2,0.547883112905415,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3420,24,1,0.313469154843451,20,1.676,1,0.588377337974,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3421,24,1,0.218335096115987,20,0.481,1,0.634941777222975,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3422,24,1,0.12067731114225,20,2.012,1,0.674141521490567,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3423,24,0,0,20,0.914,0,0.723109255137573,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3424,24,1,0.914657785005594,20,2.979,3,0,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3425,24,1,0.841114281369813,20,0.972,3,0.118971320636044,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3426,24,1,0.759861676404166,20,0.813,3,0.161081321118453,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3427,24,1,0.646454142990515,20,0.876,3,0.202220928866076,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3428,24,1,0.588083764729392,20,1.298,2,0.243366713193987,2,0.386666666666667,0.418181818181818,0.463597519,45528,l,y
3429,25,1,0.934834295351709,5,0.73,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3430,25,1,0.873301197296793,5,0.63,3,0.0532253613794825,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3431,25,1,0.787532690999819,5,1.379,3,0.0926089238747219,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3432,25,1,0.74618796918411,5,0.547,3,0.136885647234761,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3433,25,1,0.689815538159592,5,0.62,3,0.176438283620983,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3434,25,1,0.61814304428635,5,0.664,2,0.218841279384357,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3435,25,1,0.559172477157968,5,0.662,2,0.258727453604856,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3436,25,1,0.554675012637071,5,0.582,2,0.298596552279353,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3437,25,0,0,5,0.001,0,0.33768857118989,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3438,25,1,0.905768354082176,5,0.399,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3439,25,1,0.835702437834729,5,0.664,3,0.039447092321482,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3440,25,1,0.819003552539787,5,0.682,3,0.0793824643032702,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3441,25,1,0.760682679300118,5,0.482,3,0.119628506780008,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3442,25,1,0.702273402582506,5,0.556,3,0.158233632762461,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3443,25,1,0.640316184476874,5,0.473,3,0.197703172655683,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3444,25,1,0.558974454612867,5,0.609,2,0.236191078537925,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3445,25,1,0.549287266146581,5,0.583,2,0.276221240538516,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3446,25,1,0.502291086137585,5,0.689,2,0.315401320693281,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3447,25,1,0.409457786230116,5,0.721,2,0.355688190565626,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3448,25,1,0.291561444058073,5,0.535,1,0.396026464477734,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3449,25,1,0.212326829051366,5,0.432,1,0.435234141853104,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3450,25,1,0.121329661780007,5,0.465,1,0.473541482706532,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3451,25,1,0.0257699315157741,5,0.451,1,0.512023559316205,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3452,25,0,0,5,0.533,0,0.55099216155731,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3453,25,1,0.889833106414168,5,0.673,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3454,25,1,0.850960452365451,5,0.872,3,0.0425068682535856,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3455,25,1,0.787231985498735,5,1.097,3,0.0858048435048569,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3456,25,1,0.715738846804537,5,0.718,3,0.131587887878959,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3457,25,1,0.67295272641671,5,0.813,3,0.171880919339895,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3458,25,1,0.601382900119649,5,0.847,2,0.212943392293774,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3459,25,1,0.46336898203894,5,0.599,2,0.263411920014892,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3460,25,1,0.404092520271529,5,0.754,2,0.302812747950992,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3461,25,1,0.35015111395397,5,0.967,2,0.344138302747637,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3462,25,1,0.316328618367191,5,0.566,1,0.388682055764702,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3463,25,1,0.255643010719865,5,0.666,1,0.42789452548675,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3464,25,1,0.18703504009797,5,0.656,1,0.467713921679398,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3465,25,1,0.153460024330422,5,0.546,1,0.507748918503153,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3466,25,1,0.114938174474168,5,0.647,1,0.546738796464788,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3467,25,1,0.0378047655004741,5,0.749,1,0.586552021074382,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3468,25,0,0,5,0.45,0,0.627019411000451,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3469,25,1,0.890338316098119,5,0.49,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3470,25,1,0.829645371377683,5,0.716,3,0.0438236916844233,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3471,25,1,0.815094522634344,5,0.699,3,0.0837778057894871,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3472,25,1,0.761943206702369,5,4.197,3,0.124237087704617,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3473,25,1,0.708526784568925,5,0.485,3,0.186626802670998,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,s,n
3475,25,1,0.701275320449091,20,0.563,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3476,25,1,0.650513860580087,20,0.547,3,0.045188803380094,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3477,25,1,0.580679384614888,20,0.612,2,0.0864257222506821,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3478,25,1,0.558189039965735,20,0.462,2,0.126542256430665,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3479,25,1,0.495791392666346,20,1.98,2,0.167231326122053,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3480,25,1,0.40825523764255,20,0.857,2,0.215257328665553,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3481,25,1,0.384038680523805,20,0.636,2,0.256352748378214,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3482,25,1,0.281093423043684,20,0.533,1,0.296419540098476,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3483,25,1,0.208080970198148,20,0.531,1,0.33837363190089,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3484,25,1,0.131720424826671,20,0.472,1,0.378463033602969,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3485,25,1,0.042478249046563,20,0.515,1,0.417231736519834,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3486,25,0,0,20,0.463,0,0.459192054874877,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3487,25,1,0.901160479325955,20,0.564,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3488,25,1,0.883235477094646,20,0.815,3,0.0406707248481604,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3489,25,1,0.860089642463848,20,0.574,3,0.082043028761802,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3490,25,1,0.780421320579939,20,0.63,3,0.122192214863799,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3491,25,1,0.750119326819367,20,0.615,3,0.164466067128442,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3492,25,1,0.691778838737603,20,0.765,3,0.204366595901434,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3493,25,1,0.676153724461672,20,0.596,3,0.245377974643998,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3494,25,1,0.594225961417757,20,0.577,2,0.285502761754689,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3495,25,1,0.530239002374575,20,0.614,2,0.3253590400273,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3496,25,1,0.502942911873276,20,0.574,2,0.365719841466878,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3497,25,1,0.494131998842363,20,0.647,2,0.40533164759332,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3498,25,1,0.419939000939374,20,0.593,2,0.445677612247395,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3499,25,1,0.372380605248549,20,0.716,2,0.485472399564942,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3500,25,1,0.281325944319605,20,1.894,1,0.528484945346373,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3501,25,1,0.193491340133625,20,0.681,1,0.581188460649849,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3502,25,1,0.160818189458777,20,1.182,1,0.621444660003155,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3503,25,1,0.113159990368457,20,1.014,1,0.665233258617117,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3504,25,1,0.0719148295884906,20,0.537,1,0.707721804515013,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3505,25,1,0.0127696470816053,20,0.549,1,0.747006341836296,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3506,25,0,0,20,0.467,0,0.786825230809767,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3507,25,1,0.892104469505308,20,0.574,3,0,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3508,25,1,0.809986579719693,20,0.831,3,0.0394940213388742,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3509,25,1,0.665045381971023,20,0.746,3,0.0808199634210947,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3510,25,1,0.577002508643923,20,0.482,2,0.121686867153349,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3511,25,1,0.527191940774826,20,0.498,2,0.160684875613475,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3512,25,1,0.492599008142816,20,0.585,2,0.200713378532616,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3513,25,1,0.43258437555098,20,0.719,2,0.243072156277632,1,0.0933333333333333,0.0727272727272727,0.473131361,45551,l,n
3514,25,1,0.854231767160083,5,0.68,3,0,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3515,25,1,0.828460480394538,5,0.831,3,0.0497953379376885,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3516,25,1,0.762933098898438,5,0.63,3,0.0910575752905127,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3517,25,1,0.724664019948685,5,0.571,3,0.131426759588862,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3518,25,1,0.685647755317432,5,0.752,3,0.170974718564766,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3519,25,1,0.624074394912073,5,0.699,2,0.21126203568948,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3520,25,1,0.624820138504307,5,0.696,2,0.251427777625215,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3521,25,1,0.587556814316901,5,0.499,2,0.29114272164859,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3522,25,1,0.606596875253487,5,0.731,2,0.329511788327064,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3523,25,1,0.554587674609002,5,0.864,2,0.369410188278686,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3524,25,1,0.468652718645913,5,0.87,2,0.41482107370139,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3525,25,1,0.386030843810265,5,0.499,2,0.455490281889263,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3526,25,1,0.359530440700133,5,0.535,2,0.493980276615005,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3527,25,1,0.27146991143091,5,0.563,1,0.532614039242572,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3528,25,1,0.251761701608421,5,0.785,1,0.571598560170174,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3529,25,1,0.182532914195777,5,0.781,1,0.611784276047188,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3530,25,1,0.156815765416917,5,0.607,1,0.653686526551933,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3531,25,1,0.0591810396030778,5,0.556,1,0.693118357323076,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3532,25,1,0,5,0.512,0,0.731996042401165,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3533,25,0,0,5,0.482,0,0.770632940792583,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3534,25,1,0.909323380204555,5,0.705,3,0,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3535,25,1,0.798760115549874,5,0.632,3,0.0405521829797525,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3536,25,1,0.69611861510506,5,1.02,3,0.0801722770175412,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3537,25,1,0.689976018842564,5,0.632,3,0.122359549717602,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3538,25,1,0.575283608918498,5,0.645,2,0.162243082900322,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3539,25,1,0.510226452242758,5,0.79,2,0.202336627308761,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3540,25,1,0.479216396889821,5,0.74,2,0.243068540779384,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3541,25,1,0.418421644882579,5,0.631,2,0.283743011053856,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3542,25,1,0.341573812916922,5,0.634,2,0.323370218653167,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3543,25,1,0.313722068325037,5,0.532,1,0.362916263688736,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3544,25,1,0.186768900904692,5,0.781,1,0.404809926448144,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3545,25,1,0.103582717297708,5,0.767,1,0.445796986155132,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3546,25,1,0.0679762149884422,5,0.447,1,0.487867256134633,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3547,25,1,0,5,0.447,0,0.526285982818472,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3548,25,0,0,5,0.611,0,0.564992325261677,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3549,25,1,0.931217834136367,5,0.863,3,0,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3550,25,1,0.902639472596261,5,0.7,3,0.0492956246077186,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3551,25,1,0.920172386794672,5,0.522,3,0.0919666619678547,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3552,25,1,0.828771759189324,5,0.656,3,0.135132807707514,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3553,25,1,0.756854377812838,5,0.805,3,0.175168973883841,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3554,25,1,0.661451370910155,5,0.779,3,0.216177564170266,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3555,25,1,0.532274186931614,5,0.589,2,0.257184213031575,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3556,25,1,0.502053341803859,5,0.723,2,0.296881274455785,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3557,25,1,0.477341142582627,5,0.481,2,0.3372305672672,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3558,25,1,0.423913054262248,5,0.77,2,0.375715822117213,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3559,25,1,0.366242472742157,5,0.782,2,0.416596942978039,2,0.453333333333333,0.0727272727272727,0.487034531,45551,s,y
3561,25,1,0.297712361742355,20,0.481,1,0,2,0.453333333333333,0.0727272727272727,0.487034531,45551,l,y
3562,25,1,0.205793595196758,20,0.855,1,0.04464620629303,2,0.453333333333333,0.0727272727272727,0.487034531,45551,l,y
3563,25,1,0.151361797157061,20,0.702,1,0.0857532720577746,2,0.453333333333333,0.0727272727272727,0.487034531,45551,l,y
3564,25,1,0.119261083460452,20,0.505,1,0.128760420827301,2,0.453333333333333,0.0727272727272727,0.487034531,45551,l,y
3565,25,1,0,20,0.633,0,0.167940475995912,2,0.453333333333333,0.0727272727272727,0.487034531,45551,l,y
