subj_idx,condition,travel_time,response,n_from_leave,rt,max_cz,max_c3,max_c4
48238,2,0.0,1,9,1.856,-5.3728289604187,-5.95048379898071,-7.17214822769165
48238,2,0.0,1,8,1.524,-3.45388460159302,-2.53329396247864,-4.09883880615234
48238,2,0.0,1,7,1.74,7.06721210479736,8.11677742004395,6.13134336471558
48238,2,0.0,1,6,1.636,-1.5283899307251,-2.05615735054016,-1.27098500728607
48238,2,0.0,1,5,1.86,7.83421182632446,7.88689804077148,9.12484550476074
48238,2,0.0,1,4,2.296,15.9050073623657,21.9513816833496,12.3098945617676
48238,2,0.0,1,3,1.748,0.507585406303406,2.29737496376038,1.50342190265656
48238,2,0.0,1,2,1.86,-3.36459040641785,-3.33187794685364,-1.84677672386169
48238,2,0.0,1,1,1.756,4.89368438720703,6.47749042510986,5.45696544647217
48238,2,19.956,0,0,1.528,2.62369012832642,3.05714774131775,0.834519028663635
48238,2,0.0,1,8,1.644,3.6946713924408,5.67167949676514,5.14239025115967
48238,2,0.0,1,7,1.524,-3.09391331672668,-2.01212525367737,-1.54883420467377
48238,2,0.0,1,6,1.212,2.50729990005493,2.47818088531494,3.02769207954407
48238,2,0.0,1,5,1.428,-8.03566265106201,-4.35675048828125,-10.1111068725586
48238,2,0.0,1,4,1.092,-0.164667144417763,0.0421341918408871,-1.46064186096191
48238,2,0.0,1,3,1.424,-5.22583150863647,-5.73446369171143,-4.94271516799927
48238,2,0.0,1,2,1.64,-16.1400318145752,-16.5071506500244,-14.5758399963379
48238,2,0.0,1,1,1.528,0.0926168635487556,1.42792499065399,1.12104082107544
48238,2,19.96,0,0,1.316,-3.63823080062866,-6.73400211334229,-2.29970645904541
48238,2,0.0,1,15,0.984,7.32494163513184,5.49966144561768,6.64864492416382
48238,2,0.0,1,14,1.092,1.07694852352142,-2.10533738136292,1.34102177619934
48238,2,0.0,1,13,0.988,2.35195541381836,0.0707408413290977,1.86199724674225
48238,2,0.0,1,12,0.988,2.36590647697449,3.14098191261292,2.78577017784119
48238,2,0.0,1,11,0.996,1.79836511611938,-0.847989797592163,1.28289890289307
48238,2,0.0,1,10,1.412,3.20422029495239,0.88903272151947,3.0054988861084
48238,2,0.0,1,9,1.092,-0.691512584686279,-2.82590389251709,-1.3306325674057
48238,2,0.0,1,8,0.992,2.36470460891724,0.78926694393158,1.02361822128296
48238,2,0.0,1,7,0.988,-11.3680925369263,-12.2739944458008,-12.0750703811646
48238,2,0.0,1,6,1.108,2.17444348335266,-0.688453495502472,-0.0716391652822495
48238,2,0.0,1,5,1.1,1.61972904205322,-0.191597506403923,2.64791440963745
48238,2,0.0,1,4,0.996,-0.265255391597748,-1.83823156356812,0.928560137748718
48238,2,0.0,1,3,0.988,7.63113880157471,8.57328510284424,7.06974649429321
48238,2,0.0,1,2,1.092,-0.893905639648438,-0.478253483772278,0.193269431591034
48238,2,0.0,1,1,1.74,-1.93883204460144,-1.39468395709991,-0.818928003311157
48238,2,5.016,0,0,0.992,-0.25140854716301,-1.36258280277252,-0.357478022575378
48238,2,0.0,1,3,0.972,-8.21780395507812,-7.13401365280151,-7.15807867050171
48238,2,0.0,1,2,1.212,4.87393951416016,4.33098602294922,3.43755125999451
48238,2,0.0,1,1,0.992,-4.68036890029907,-0.747357189655304,-4.10105657577515
48238,2,5.024,0,0,0.996,-0.0924684926867485,-1.92149710655212,-1.3155277967453
48238,2,0.0,1,2,0.996,-1.91728079319,-2.82244634628296,-2.81651306152344
48238,2,0.0,1,1,1.096,2.38123226165771,1.41882383823395,0.21814551949501
48238,2,5.012,0,0,1.748,0.892494857311249,0.796039760112762,1.14135479927063
48238,2,0.0,1,6,0.988,1.1833221912384,3.79172205924988,1.4991250038147
48238,2,0.0,1,5,1.084,-7.73975801467896,-7.88113260269165,-9.34710788726807
48238,2,0.0,1,4,0.988,-1.7408674955368,-0.56720107793808,-3.03809928894043
48238,2,0.0,1,3,1.092,6.12016916275024,6.17289113998413,5.96985340118408
48238,2,0.0,1,2,0.992,2.44247555732727,2.936119556427,2.57743620872498
48238,2,0.0,1,1,0.988,-2.16886186599731,-0.849185585975647,-3.12779951095581
48238,2,5.012,0,0,1.1,0.913848698139191,1.54287433624268,-0.465837597846985
48238,2,0.0,1,6,0.996,-6.77230644226074,-8.43691158294678,-7.13437128067017
48238,2,0.0,1,5,1.096,-0.613872170448303,-1.06689286231995,0.547950983047485
48238,2,0.0,1,4,0.988,3.43535304069519,2.67027020454407,3.6352653503418
48238,2,0.0,1,3,0.976,3.2839047908783,3.16348075866699,4.98723840713501
48238,2,0.0,1,2,0.992,0.452403634786606,-0.140424683690071,0.808239161968231
48238,2,0.0,1,1,0.98,3.23191261291504,4.1060791015625,4.05681848526001
48238,2,5.14,0,0,1.096,0.590765714645386,0.60044664144516,0.724362671375275
48238,2,0.0,1,14,0.98,4.32016706466675,4.24892568588257,4.7195782661438
48238,2,0.0,1,13,1.424,0.35035252571106,-1.12312686443329,-1.63090670108795
48238,2,0.0,1,12,1.092,2.46370387077332,3.52178287506104,3.53091788291931
48238,2,0.0,1,11,1.104,-1.89920103549957,-0.890213906764984,-2.3016254901886
48238,2,0.0,1,10,0.98,1.90414273738861,0.528496265411377,-0.897594690322876
48238,2,0.0,1,9,4.8,4.19749069213867,2.35079026222229,3.87271237373352
48238,2,0.0,1,8,0.992,-5.94329786300659,-4.51320457458496,-7.89012718200684
48238,2,0.0,1,7,0.976,3.78906679153442,5.21659469604492,3.40807557106018
48238,2,0.0,1,6,0.98,-4.43913793563843,7.99230194091797,-14.5930862426758
48238,2,0.0,1,5,1.096,11.6577291488647,11.5697431564331,10.6923036575317
48238,2,0.0,1,4,0.988,-0.234275549650192,1.24897634983063,-1.0680627822876
48238,2,0.0,1,3,0.996,130.784530639648,131.441772460938,132.807205200195
48238,2,0.0,1,2,0.992,-1.20464861392975,-2.46796679496765,-0.593303978443146
48238,2,0.0,1,1,1.74,4.70005512237549,4.24226093292236,3.43056631088257
48238,2,5.024,0,0,0.988,-0.12855039536953,0.0428371950984001,0.499484449625015
48238,2,0.0,1,10,0.992,-1.29091334342957,-1.32015764713287,-0.242034867405891
48238,2,0.0,1,9,2.512,3.07446527481079,2.64287066459656,0.411240518093109
48238,2,0.0,1,8,0.98,1.40274751186371,0.334353923797607,0.877355992794037
48238,2,0.0,1,7,1.088,3.48187041282654,2.06782102584839,1.76918017864227
48238,2,0.0,1,6,0.992,0.858045041561127,0.291299402713776,0.0377466529607773
48238,2,0.0,1,5,1.092,-0.910344004631042,-0.398354202508926,-0.0137704964727163
47801,1,0.0,1,4,0.988,-4.58551454544067,-5.32765579223633,-1.96166825294495
47801,1,0.0,1,3,2.076,3.51660466194153,0.241272285580635,4.81844282150269
47801,1,0.0,1,2,2.068,-1.59598779678345,-3.34513664245605,-2.06824684143066
47801,1,0.0,1,1,1.748,1.71340191364288,-1.10936677455902,2.56610798835754
47801,1,5.012,0,0,2.616,9.59706401824951,6.59449195861816,5.92202711105347
47801,1,0.0,1,6,0.976,1.55527067184448,0.839892268180847,3.66639113426208
47801,1,0.0,1,5,3.612,2.48942947387695,2.42161703109741,3.34433460235596
47801,1,0.0,1,4,3.056,-1.11548745632172,-1.25599324703217,-0.882509887218475
47801,1,0.0,1,3,4.912,-4.86954498291016,-2.94535136222839,-4.43040704727173
47801,1,0.0,1,2,1.752,-4.15214443206787,-4.64154958724976,-2.83698415756226
47801,1,0.0,1,1,2.076,-1.5404839515686,-1.6802773475647,-0.697601139545441
47801,1,5.032,0,0,0.98,1.91163456439972,2.85853791236877,1.44721388816833
47801,1,0.0,1,6,0.988,3.71674656867981,2.55478048324585,2.69094109535217
47801,1,0.0,1,5,0.98,-1.87904119491577,-1.04591953754425,3.4034686088562
47801,1,0.0,1,4,0.996,2.44664549827576,1.56711292266846,5.76546001434326
47801,1,0.0,1,3,0.98,0.0173937529325485,-0.797759830951691,2.43361759185791
47801,1,0.0,1,2,3.292,-0.719110667705536,0.509948551654816,2.77313899993896
47801,1,0.0,1,1,0.984,-1.7953075170517,-0.111417174339294,-1.12838554382324
47801,1,5.016,0,0,1.1,1.55269813537598,-0.551133275032043,2.52494335174561
47801,1,0.0,1,5,2.292,-1.11317181587219,-1.54545533657074,1.65504086017609
47801,1,0.0,1,4,1.092,3.99047541618347,6.1971173286438,0.83695524930954
47801,1,0.0,1,3,0.984,5.4474925994873,3.78243923187256,5.45017719268799
47801,1,0.0,1,2,1.328,0.26100954413414,-1.58233737945557,1.28742492198944
47801,1,0.0,1,1,2.4,0.560082137584686,0.840793907642365,-0.524211406707764
47801,1,5.012,0,0,1.096,-0.603961527347565,-3.17009592056274,0.0326019041240215
47801,1,0.0,1,5,0.792,-0.0546608678996563,-1.18437087535858,1.35084426403046
47801,1,0.0,1,4,1.072,2.73195815086365,3.94614958763123,1.49500977993011
47801,1,0.0,1,3,2.732,-2.67553114891052,-1.72913813591003,-0.966422736644745
47801,1,0.0,1,2,1.104,0.685399055480957,-0.714916825294495,1.36517226696014
47801,1,0.0,1,1,0.992,-4.09552907943726,-2.04117894172668,-5.26812314987183
47801,1,5.02,0,0,1.108,-0.42218679189682,-0.38810858130455,1.11236047744751
47801,1,0.0,1,6,0.984,-2.60961222648621,-2.11533617973328,-2.65878367424011
47801,1,0.0,1,5,0.976,2.95357251167297,3.29057645797729,4.29358816146851
47801,1,0.0,1,4,1.1,5.07031059265137,4.29583120346069,2.99800848960876
47801,1,0.0,1,3,4.588,-0.607930362224579,-1.56649017333984,-1.07665479183197
47801,1,0.0,1,2,0.984,4.0438060760498,3.62911796569824,0.0204089488834143
47801,1,0.0,1,1,2.404,-0.670205354690552,0.15250900387764,1.74749159812927
47801,1,5.02,0,0,0.98,0.0623944848775864,-4.68994426727295,3.70396327972412
47801,1,0.0,1,9,0.984,-1.55643177032471,0.219816729426384,-0.178937390446663
47801,1,0.0,1,8,3.708,5.34918928146362,3.432457447052,4.32287931442261
47801,1,0.0,1,7,0.988,4.86399841308594,4.38295650482178,3.3880877494812
47801,1,0.0,1,6,2.296,-1.5252947807312,-2.36591768264771,-1.42490720748901
47801,1,0.0,1,5,1.08,6.52023553848267,6.01351976394653,6.90902662277222
47801,1,0.0,1,4,0.992,-0.131473571062088,-0.964651584625244,3.13789105415344
47801,1,0.0,1,3,1.084,6.12513637542725,4.84982538223267,3.21175122261047
47801,1,0.0,1,2,0.992,0.787913739681244,2.50916004180908,1.52432537078857
47801,1,0.0,1,1,1.74,2.00992846488953,3.04734873771667,1.07026016712189
47801,1,19.856,0,0,0.98,-0.438507527112961,-0.922973394393921,3.58780694007874
47801,1,0.0,1,14,1.092,-0.292109072208405,0.839287459850311,0.766349196434021
47801,1,0.0,1,13,1.54,-4.52698040008545,-3.00910449028015,-5.13581228256226
47801,1,0.0,1,12,0.988,2.80062031745911,0.543534517288208,3.30278348922729
47801,1,0.0,1,11,0.98,-0.936670660972595,-0.123770542442799,-2.70739269256592
47801,1,0.0,1,10,16.072,-0.21496944129467,-1.41988122463226,1.30951619148254
47801,2,0.0,1,9,1.092,-1.21363496780396,-0.0632555782794952,1.48095297813416
47801,2,0.0,1,8,2.628,-2.37278127670288,-3.95879101753235,-2.93773722648621
47801,2,0.0,1,7,1.532,3.70190978050232,2.41042494773865,2.72057557106018
47801,2,0.0,1,6,0.984,-1.88013291358948,-2.09470820426941,-0.803192615509033
47801,2,0.0,1,5,4.036,10.7108345031738,7.45972442626953,11.3508920669556
47801,2,0.0,1,4,3.156,-3.60723686218262,-1.9850949048996,-2.5015709400177
47801,2,0.0,1,3,1.096,-0.997003376483917,-0.982459545135498,0.114544384181499
47801,2,0.0,1,2,3.712,-2.25082945823669,-1.80504679679871,-0.716347098350525
47801,2,0.0,1,1,3.164,0.540600895881653,-1.324587225914,1.86961364746094
47801,2,5.024,0,0,0.988,5.31947755813599,5.97552061080933,3.61457252502441
47801,2,0.0,1,8,1.096,0.362624049186707,-0.333747625350952,-4.21557807922363
47801,2,0.0,1,7,3.26,1.94808924198151,1.03550279140472,0.033053383231163
47801,2,0.0,1,6,0.984,1.26776373386383,1.18818986415863,-0.426370710134506
47801,2,0.0,1,5,2.288,2.91457390785217,4.21702003479004,6.86003637313843
47801,2,0.0,1,4,0.988,-5.3891019821167,-2.53512096405029,-0.805687785148621
47801,2,0.0,1,3,2.192,-4.15562963485718,-2.48281025886536,-2.68091797828674
47801,2,0.0,1,2,1.848,-1.38908743858337,-0.652235388755798,-0.734700620174408
47801,2,0.0,1,1,1.316,-4.13260793685913,-5.98398065567017,-3.27514910697937
47801,2,5.024,0,0,0.992,3.36902904510498,1.91226291656494,5.54577589035034
47801,2,0.0,1,11,0.992,-2.15344619750977,-5.58694267272949,-2.51422500610352
47801,2,0.0,1,10,1.976,-1.30458164215088,-0.747862637042999,1.75810253620148
47801,2,0.0,1,9,2.516,-0.0593336187303066,-0.766795873641968,-0.373099148273468
47801,2,0.0,1,8,3.816,-4.41799688339233,-3.19297170639038,-2.23582792282104
47801,2,0.0,1,7,0.996,-2.32427597045898,-3.88651919364929,0.353812545537949
47801,2,0.0,1,6,2.948,-0.0614813342690468,-0.929656028747559,-1.72811901569366
47801,2,0.0,1,5,2.072,0.206710085272789,-1.75042331218719,1.91502833366394
47801,2,0.0,1,4,1.844,6.96246957778931,6.23641490936279,6.00803709030151
47801,2,0.0,1,3,0.992,-2.37695527076721,-3.12817645072937,-1.07160151004791
47801,2,0.0,1,2,2.188,1.2008570432663,1.05330324172974,1.09181129932404
47801,2,0.0,1,1,1.22,-0.91416597366333,0.0845025777816772,-0.82291579246521
47801,2,5.124,0,0,0.992,-0.246444314718246,-0.56921911239624,1.98796260356903
47801,2,0.0,1,7,1.316,-2.07248115539551,-4.09735155105591,0.91874486207962
47801,2,0.0,1,6,1.096,4.03330183029175,4.77672910690308,1.54211461544037
47801,2,0.0,1,5,0.98,8.46206283569336,7.24454402923584,4.55720663070679
47801,2,0.0,1,4,0.992,-1.80636835098267,-1.7231810092926,-1.93339955806732
47801,2,0.0,1,3,4.916,4.05725622177124,3.03660130500793,1.42251396179199
47801,2,0.0,1,2,1.416,0.892826318740845,-1.87828588485718,4.1210732460022
47801,2,0.0,1,1,2.844,2.67721748352051,1.00863921642303,9.09593200683594
47801,2,5.02,0,0,1.108,1.94188857078552,-2.24075818061829,3.73309564590454
47801,2,0.0,1,6,2.396,-1.68150389194489,-2.40435528755188,-0.426383256912231
7873,1,0.0,1,5,1.648,0.492005586624146,1.25175440311432,-0.255172848701477
7873,1,0.0,1,4,1.752,6.94049072265625,-0.462109953165054,7.07125091552734
7873,1,0.0,1,3,3.064,3.23677682876587,1.49481451511383,1.46802616119385
7873,1,0.0,1,2,1.412,1.88282144069672,1.6945595741272,0.0692076906561852
7873,1,0.0,1,1,1.536,-0.610430657863617,2.32498359680176,-1.60408782958984
7873,1,19.868,0,0,0.988,12.7727909088135,10.5388736724854,13.0645513534546
7873,1,0.0,1,9,1.624,3.57778453826904,3.09614539146423,5.35657644271851
7873,1,0.0,1,8,1.644,-0.603378534317017,-1.04340291023254,2.60202980041504
7873,1,0.0,1,7,1.748,-1.50448453426361,-2.13395547866821,-0.0229280423372984
7873,1,0.0,1,6,1.744,-1.18870341777802,-2.00092506408691,0.633933126926422
7873,1,0.0,1,5,1.636,-4.74443435668945,-2.96377825737,-1.66945993900299
7873,1,0.0,1,4,1.864,2.41137385368347,2.24491667747498,3.66218233108521
7873,1,0.0,1,3,1.536,-0.161737591028214,-2.11112642288208,0.47852548956871
7873,1,0.0,1,2,1.648,-2.46737098693848,-2.93018054962158,-1.50060737133026
7873,1,0.0,1,1,1.644,1.72402131557465,1.4087131023407,2.36168146133423
7873,1,19.96,0,0,0.988,1.45278382301331,0.789057433605194,-0.212320119142532
7873,1,0.0,1,14,1.752,-1.18832612037659,0.649901449680328,-0.137115329504013
7873,1,0.0,1,13,1.544,1.34579622745514,1.72596406936646,-0.69547826051712
7873,1,0.0,1,12,1.52,2.2188823223114,2.86228370666504,-0.996851921081543
7873,1,0.0,1,11,1.864,0.897059619426727,1.01556992530823,-1.04888737201691
7873,1,0.0,1,10,1.524,-2.96908259391785,-0.173438504338264,-4.02392196655273
7873,1,0.0,1,9,1.756,3.63772463798523,3.64665246009827,5.18372249603271
7873,1,0.0,1,8,1.532,-2.56832408905029,-1.83217263221741,-1.26013886928558
7873,1,0.0,1,7,1.524,0.442392319440842,0.820381104946136,-0.682324588298798
7873,1,0.0,1,6,1.64,3.32996892929077,2.47428727149963,2.63862919807434
7873,1,0.0,1,5,1.644,0.193019717931747,0.59206748008728,1.47615170478821
7873,1,0.0,1,4,1.644,1.54366421699524,-0.750800788402557,1.80219495296478
7873,1,0.0,1,3,1.536,-0.513665199279785,-0.444277584552765,-0.0755008086562157
7873,1,0.0,1,2,1.528,2.04756021499634,1.99321627616882,2.55336976051331
7873,1,0.0,1,1,1.624,5.0220627784729,2.70682954788208,3.54817819595337
7873,1,20.076,0,0,0.992,2.9485034942627,1.08403289318085,2.34631538391113
7873,1,0.0,1,11,1.732,1.07663321495056,-1.25727593898773,1.4569536447525
7873,1,0.0,1,10,1.652,-1.49646949768066,-1.17747473716736,-0.645452857017517
7873,1,0.0,1,9,1.536,2.51769685745239,0.499639511108398,0.964214086532593
7873,1,0.0,1,8,1.632,-4.88056802749634,-4.07176351547241,-3.28202605247498
7873,1,0.0,1,7,1.652,1.57559359073639,1.36798644065857,2.89993906021118
7873,1,0.0,1,6,1.644,0.291274189949036,-1.29410648345947,0.107300944626331
7873,1,0.0,1,5,1.536,0.319175392389297,-2.08474469184875,1.42091739177704
7873,1,0.0,1,4,1.64,0.20656430721283,-0.487556338310242,1.76043117046356
7873,1,0.0,1,3,1.524,1.36136436462402,0.625523269176483,1.63373136520386
7873,1,0.0,1,2,1.424,0.140219405293465,0.675518691539764,0.635995745658875
7873,1,0.0,1,1,1.756,1.2362015247345,-0.975159168243408,1.75335037708282
7873,1,5.12,0,0,0.988,0.621095299720764,0.888267457485199,0.895561039447784
7873,1,0.0,1,9,1.528,0.978781521320343,3.57398319244385,1.50714147090912
7873,1,0.0,1,8,1.416,3.62513470649719,5.82201671600342,3.28428149223328
7873,1,0.0,1,7,1.632,1.69036507606506,2.56321859359741,1.17303562164307
7873,1,0.0,1,6,1.54,-0.60182124376297,1.01940846443176,-0.373275846242905
7873,1,0.0,1,5,1.54,-2.99974751472473,-2.54563689231873,-2.94977593421936
7873,1,0.0,1,4,1.528,-1.18272519111633,-1.20472502708435,-0.362806648015976
7873,1,0.0,1,3,1.528,-0.83903443813324,-1.19606447219849,-0.639078915119171
7873,1,0.0,1,2,1.644,5.56427383422852,11.6120986938477,0.534103572368622
7873,1,0.0,1,1,1.64,-2.80110716819763,-2.92630934715271,-1.81338775157928
7873,1,5.024,0,0,0.996,3.78131937980652,2.05636739730835,5.50362157821655
7873,1,0.0,1,7,1.756,1.55864930152893,0.158397510647774,2.78658819198608
7873,1,0.0,1,6,1.536,-0.29274970293045,-1.99561202526093,1.24725711345673
7873,1,0.0,1,5,1.636,1.44530093669891,0.502484619617462,2.7489378452301
7873,1,0.0,1,4,1.536,-2.15224099159241,-0.77662980556488,0.277566343545914
7873,1,0.0,1,3,1.644,-0.816712498664856,-1.19176971912384,0.43458503484726
7873,1,0.0,1,2,1.532,-2.24367547035217,-2.16900205612183,-1.00581383705139
7873,1,0.0,1,1,1.432,-1.40511858463287,-4.15182542800903,-0.545678734779358
7873,1,5.028,0,0,0.988,1.20532560348511,3.18875741958618,1.18210828304291
7873,1,0.0,1,11,1.54,0.191344767808914,0.702501177787781,-0.161898836493492
7873,1,0.0,1,10,1.644,-0.979024350643158,-1.79241049289703,-3.18305706977844
7873,1,0.0,1,9,1.648,2.6402907371521,2.08257913589478,4.12695598602295
7873,1,0.0,1,8,1.648,-0.303658962249756,-1.16840302944183,0.814963400363922
7873,1,0.0,1,7,1.636,0.179791137576103,-0.382331222295761,1.49740552902222
7873,1,0.0,1,6,1.748,1.10211992263794,-0.199063360691071,1.33097386360168
7873,1,0.0,1,5,1.528,-3.22158265113831,-3.77666401863098,-1.71839570999146
7873,1,0.0,1,4,2.084,1.36150729656219,-1.25725388526917,0.80960738658905
7873,1,0.0,1,3,1.648,-1.2442684173584,-1.45026731491089,1.19917333126068
7873,1,0.0,1,2,1.656,1.12344479560852,0.34900164604187,0.689886748790741
7873,1,0.0,1,1,1.64,2.79349899291992,1.7624363899231,3.16524124145508
7873,1,5.016,0,0,1.64,0.97531533241272,0.408833980560303,2.26928019523621
7873,1,0.0,1,15,1.54,-0.0482175461947918,-1.28237915039062,1.74149572849274
7873,1,0.0,1,14,1.648,2.36372470855713,3.75893807411194,3.65535664558411
7873,1,0.0,1,13,1.64,0.546663403511047,1.24078583717346,2.67048048973083
7873,1,0.0,1,12,1.428,1.67092597484589,-1.17205762863159,-0.897053718566895
7873,1,0.0,1,11,1.428,0.392068594694138,1.18684804439545,-0.203744769096375
7873,1,0.0,1,10,1.644,-1.50942122936249,-0.832578182220459,-1.43972432613373
7873,2,0.0,1,9,1.64,2.56173849105835,3.25110793113708,2.05425691604614
7873,2,0.0,1,8,1.756,1.77108216285706,1.10485100746155,2.41002726554871
7873,2,0.0,1,7,1.648,4.29927253723145,3.91532897949219,3.09718441963196
7873,2,0.0,1,6,1.752,1.1498349905014,1.82117331027985,1.28869462013245
7873,2,0.0,1,5,1.532,-0.481328636407852,0.573411762714386,0.838046729564667
7873,2,0.0,1,4,1.532,1.56043827533722,1.51308345794678,0.208902522921562
7873,2,0.0,1,3,1.524,0.586282312870026,0.394245892763138,0.0421912781894207
7873,2,0.0,1,2,1.428,-1.38248872756958,-0.700638711452484,-1.44677221775055
7873,2,0.0,1,1,1.648,-2.59114456176758,-4.01812219619751,-2.48584842681885
7873,2,19.864,0,0,1.42,-0.208790823817253,-0.98425704240799,1.29606628417969
7873,2,0.0,1,9,1.536,0.660524427890778,0.935600638389587,3.40593576431274
7873,2,0.0,1,8,1.532,-1.31051301956177,-1.64896976947784,0.460046648979187
7873,2,0.0,1,7,1.644,3.65440368652344,2.30227398872375,1.52527189254761
7873,2,0.0,1,6,1.644,1.98330390453339,0.61506587266922,3.38291358947754
7873,2,0.0,1,5,2.3,1.90082621574402,0.96087110042572,0.200626447796822
7873,2,0.0,1,4,1.532,-2.1574764251709,-1.92060565948486,0.511030852794647
7873,2,0.0,1,3,1.532,-2.53002214431763,-4.51796340942383,-1.92441368103027
7873,2,0.0,1,2,1.856,-0.256473928689957,-1.36973476409912,0.649223983287811
7873,2,0.0,1,1,1.54,0.197815105319023,1.27944612503052,-0.655967116355896
7873,2,19.964,0,0,1.516,2.47984647750854,4.75242185592651,1.15033137798309
7873,2,0.0,1,12,1.528,4.74103307723999,2.53947329521179,2.42519903182983
7873,2,0.0,1,11,1.548,1.25567078590393,1.33896815776825,1.38905560970306
7873,2,0.0,1,10,1.64,-3.17086315155029,-2.92805743217468,-0.447169244289398
7873,2,0.0,1,9,1.544,-2.78711414337158,-2.83010387420654,-2.61539387702942
7873,2,0.0,1,8,1.528,0.174604266881943,-0.28361102938652,-0.148161828517914
7873,2,0.0,1,7,1.42,0.384515792131424,0.208154752850533,-1.33784902095795
7873,2,0.0,1,6,1.528,0.895609438419342,0.740791976451874,0.589954733848572
7873,2,0.0,1,5,1.42,1.17384207248688,0.236915275454521,1.08527660369873
7873,2,0.0,1,4,1.428,0.944041669368744,1.77944612503052,-0.53316342830658
7873,2,0.0,1,3,1.632,0.906301140785217,1.74299108982086,1.6199711561203
7873,2,0.0,1,2,1.428,-0.294068187475204,-2.43479919433594,-0.597105383872986
7873,2,0.0,1,1,1.528,0.630499124526978,0.0362792871892452,0.870775282382965
7873,2,19.968,0,0,1.656,3.24900221824646,1.86648368835449,3.30476999282837
7873,2,0.0,1,8,1.648,2.61389088630676,2.20197129249573,3.34702444076538
7873,2,0.0,1,7,1.428,-1.44293904304504,-1.23999667167664,-1.40163314342499
7873,2,0.0,1,6,1.644,1.75877225399017,2.04975748062134,2.46471095085144
7873,2,0.0,1,5,1.64,3.85959577560425,1.95329892635345,3.90497517585754
7873,2,0.0,1,4,1.56,3.36656045913696,3.23068022727966,3.1154944896698
7873,2,0.0,1,3,1.648,1.4328145980835,-1.54576241970062,0.0600496456027031
7873,2,0.0,1,2,1.52,2.59529495239258,0.450793027877808,3.37607002258301
7873,2,0.0,1,1,1.528,-0.535789310932159,-2.07448220252991,0.777041137218475
7873,2,5.128,0,0,1.432,-0.01081607863307,2.84308075904846,-0.866837620735168
7873,2,0.0,1,6,1.54,3.56292629241943,4.21914958953857,1.20014715194702
7873,2,0.0,1,5,1.532,-0.748593807220459,-0.524785220623016,-1.6543220281601
7873,2,0.0,1,4,1.524,-0.227775081992149,0.495376020669937,-1.69928503036499
7873,2,0.0,1,3,1.428,2.74190711975098,2.01353788375854,-0.0939812064170837
7873,2,0.0,1,2,1.64,-1.80024433135986,-2.25319123268127,-2.33012008666992
7873,2,0.0,1,1,1.528,1.31877672672272,1.11621701717377,1.02507305145264
7873,2,5.016,0,0,1.54,0.485135167837143,-0.308752715587616,1.63217496871948
7873,2,0.0,1,6,1.644,3.28141760826111,0.464068651199341,3.74213242530823
7873,2,0.0,1,5,1.424,0.131723314523697,-3.46175074577332,-0.0613696463406086
7873,2,0.0,1,4,1.528,0.315748333930969,-0.0061460942961275,1.87237739562988
7873,2,0.0,1,3,1.54,-1.54333889484406,-2.4479649066925,-0.881009876728058
7873,2,0.0,1,2,1.756,0.821017444133759,0.480027288198471,2.05620932579041
7873,2,0.0,1,1,1.536,2.38016033172607,1.21454834938049,3.19736313819885
7873,2,5.12,0,0,1.424,4.43397235870361,4.32832527160645,4.28326082229614
7873,2,0.0,1,4,1.32,-3.15964579582214,-2.60532474517822,-2.84995222091675
7873,2,0.0,1,3,1.536,2.0373911857605,2.75229215621948,2.52091360092163
7873,2,0.0,1,2,1.648,0.384252578020096,-0.262035667896271,0.52739679813385
7873,2,0.0,1,1,1.64,1.03493666648865,0.859051585197449,1.49033534526825
7873,2,5.132,0,0,1.528,-3.70466756820679,-4.10942602157593,-2.66188168525696
7873,2,0.0,1,5,1.424,-1.27845859527588,-3.2856752872467,-0.995854914188385
7873,2,0.0,1,4,1.636,-1.16700530052185,-2.46261477470398,-1.33059084415436
7873,2,0.0,1,3,1.536,1.039222240448,0.130164414644241,0.707233726978302
7873,2,0.0,1,2,1.54,1.45901703834534,0.0631749182939529,2.70847725868225
7873,2,0.0,1,1,1.64,0.371581792831421,0.710838973522186,2.66871619224548
7873,2,5.024,0,0,1.532,-1.27944195270538,-0.195073559880257,-0.775215446949005
7873,2,0.0,1,5,1.652,1.62910068035126,2.52112674713135,1.00341165065765
7873,2,0.0,1,4,1.528,1.00906467437744,1.38920831680298,-0.230821743607521
7873,2,0.0,1,3,1.544,2.77497005462646,1.01411533355713,1.95855414867401
7873,2,0.0,1,2,1.648,1.91805672645569,3.71823024749756,-0.256751894950867
7873,2,0.0,1,1,1.536,3.90652370452881,4.99006032943726,3.55961632728577
7873,2,5.024,0,0,1.54,-0.886008620262146,0.0538970492780209,0.37706932425499
7873,2,0.0,1,6,1.516,-0.078679159283638,-2.22803354263306,1.94953191280365
7873,2,0.0,1,5,1.54,0.834212481975555,1.4947646856308,3.42925071716309
7873,2,0.0,1,4,1.412,-2.30835270881653,-1.52346968650818,-2.48917484283447
7873,2,0.0,1,3,1.52,-2.69747614860535,-2.81561827659607,-1.2489150762558
7873,2,0.0,1,2,1.532,1.71615409851074,-1.11233353614807,0.851305961608887
7873,2,0.0,1,1,1.424,-0.521996557712555,-0.452779293060303,0.573272347450256
7873,2,5.024,0,0,1.424,-0.149951472878456,0.0190929993987083,-1.36909675598145
